reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOHtgoScpNw8uCxh-k4ZHGSZ6DCGWU4zwalmO6WcSblYb7zYn4rTkHhnHKmx-SrnAf54m37OR-R-06jPPGo,Dilip K N,https://play-lh.googleusercontent.com/a-/AOh14GjGr5Ar8IY1rITvIST7DePI79v-kd5GD7iZcr5T,"Today, one person called me to ask whether he was openning NVDA correctly he was openning it right but it wasn't openning even I couldn't solve it. Felt very bad. Good app for good cause",5,0,1.6.7,2021-11-14 14:14:29,,
gp:AOqpTOEZzEY6JX_8X121QNRQQlDjWiaZAAmGun55syRxXx2QpWPX6YayKxaB8UpN_6xt9uSR36qrLCtB5BVyayg,Beau Hebert,https://play-lh.googleusercontent.com/a-/AOh14GgqPKSw4nP5paUOigCIywJHyTkGmJBaZ0d3HTNNx6s,Wonderful concept and it is executed very well. I've had a couple different calls in the months I've had the app Ave it seems to be a great resource.,5,12,1.3.21,2020-08-13 01:18:18,,
gp:AOqpTOGs4GCsQPi4DCUPiZRXh0A8uBoTIvmqkEaSW2JQ6ITFfTsbN2oT8tP67JI2BdB5mDCmIUD27vBwI2F6FXU,Manny Gutierrez,https://play-lh.googleusercontent.com/a-/AOh14GhJqunRMKZt2lLt_QlLykJ73eMMufuPcTBX5dBR,"Very cool idea, poor execution I've had this app for like TWO YEARS, just got my first call, and it wouldn't answer. Hit the ""Answer"" button at least 50 times, and nothing, until it stopped ringing.",2,24,1.6.1,2021-03-21 23:58:44,,
gp:AOqpTOFnpSHt0vEeY6hO3pkXJsDgnBW3F4Q-IeIK1EUvwgvtpvSpAAkJLBJ579pR39BPvWUsHEygZBhJtfekCus,Michael Winter,https://play-lh.googleusercontent.com/a/AATXAJxJOkRCYLVssNiXfnGSYn7sqqE32SDC5B8HceyC=mo,"Just signed up, received 1 call in the following week. I know I will not get a lot of calls as the tremendous numbers of volunteers signing up, looks like 10 to 1. The call worked very smoothly, great !",5,2,1.3.16,2020-04-17 14:39:07,,
gp:AOqpTOHyGubEvwxi9wDJeYgizuCutHkMGNz6sO9yna2B9clmYvnfmrId3hwZT3lSzEfSUbJgs7NePP3SGZrmp8c,Mason Beattie,https://play-lh.googleusercontent.com/a-/AOh14GiCv82YrxczLq3aUMNIMbuvij2teoY7S3HqJz5V7w,this is an incredible app and the people behind it are wonderful human beings. the only reason that it is 4 stars and not 5 is because you cant set times of availability. if this is fixed i will rate 5 stars,4,2,1.3.1,2019-01-23 04:57:23,,
gp:AOqpTOG1JGmZCt6fohic5AAutNbveDQe-XdTMvhrtAjbBQ1_vkR-9q9h8ZOkx6CC0xyuiekaLYSq0h4wwcl8TWI,Hayden Swibaker,https://play-lh.googleusercontent.com/a/AATXAJwJJNPWG4zNCPxfe9IwNr8c0VxXNF0B8SfLlPJM=mo,I'm giving only four stars because it's a very good concept but it takes a little while for anyone to get a call and help someone so they think that this app is just going to be a waste of space so maybe you could try to get on local news to see if anyone that doesn't know about this app specially blind people know about it so we can get more calls and like people can feel better about themselves,4,26,1.6.2,2021-04-15 03:06:39,,
gp:AOqpTOGMrQOn3jGQMQ7icGjtsO2GnnpVFwUu8q6Qp1Aiqw5FOBBzGQwMfN50d0NFxdmfJj3Il3ToIYvJEYAjTtw,P.C. SATHEESH,https://play-lh.googleusercontent.com/a-/AOh14Gg2qJ67UYW7aP2hvM9MxQb2e8mCoELUiIa2mOKt,Love this app. This makes me feel lively for helping my own people.,5,0,1.7.1,2022-01-20 10:10:19,,
gp:AOqpTOF5BTLsNP4ea7rw92M_ce4ENqsIq4NNg39jnSxYsOE-2kJfjRunZIneH9AucjEsZeuFfLkAR32j10IdtBs,Pam Schouten,https://play-lh.googleusercontent.com/a-/AOh14GiRTMbfSEnn3kzXeSBN46uVw3PTAxdVDQimbnsIwg,"I was skeptical about this app. I installed it yesterday and received my first call this morning. It went very smoothly and the lady I spoke to needed fashion help. ""Which looks better..."" She was very appreciative and said Thank you several times. Great app!",5,19,1.3.1,2018-12-04 15:17:52,,
gp:AOqpTOEokzXp8niP698hNsii8db9KqK6RAvcgoFaVsOoj4lp-nm0DUOObLodlgTQraiWdo9Y3u_I5zXXY-UD8FE,Josh Rawdon,https://play-lh.googleusercontent.com/a-/AOh14GhO679CnFsaO0Ts1FLI9_VYUXFdli4Vk8KyNRb9LK0,"Can't answer calls. Just says ""Trying to answer call"" forever.",1,0,1.6.7,2021-11-18 16:24:15,,
gp:AOqpTOHSsPGFPKvQ_fw1YZtdqkeZm4lREY1NYFPI9nnBY_YK5D0ZWX0hdKKUl7SvzdOC_7PEdjxZ5nKn7EPmxmM,Shawn Maclean,https://play-lh.googleusercontent.com/a/AATXAJwXVTerjclO0dJ4xV7F8ZlvA0-rxVhx50reXn5e=mo,just met a wonderful lady and we laughed together as I helped her figure out how to sync and turn on her new cable set up. it went great! awesome experience!,5,4,1.3.9,2019-07-24 13:27:29,,
gp:AOqpTOHq8UgYzpRmxfKOg2o-kvkQ4bWcR8yl3NAEuyNRY1EZ8t1okfYfgpeWf-2X0Qp6BUskduiP8FboAKATf5A,Rishabh SHARMA,https://play-lh.googleusercontent.com/a-/AOh14Gh2pk5euYG5jfLHHE0ZSxLsAlHt-tOXbP5z99LydQ,Very simple to use app. Dont find it disturbing or intrusive. Receive maybe 1 call in 2/3 days that to which gets responded by others faster than. Wonderful initiative,5,1,1.6.4,2021-06-24 20:39:26,,
gp:AOqpTOEIFfXj0-htmeMsYXkHHSfUDAp6_hVuoxDidWtBtipdErrLwOYSGtNAgN7CMtBE_PT2jzXiloGeoVPjp-E,Simon Larkin,https://play-lh.googleusercontent.com/a-/AOh14GjQVcvRYUIn8mQLd3eVeJQhSQV0ECcZXOqzzYCVNw,There seems to be a problem installing this on my phone I've tried from PC - Google play twice and NOTHING is happening on my phone. Furthermore cannot find it on Google play on my phone Its not in the list of results wth !!!???,2,2,,2020-07-25 20:17:28,,
gp:AOqpTOFgFsrPcVYK3v0rUBYAheo76BTJkWpeiGfSOMNuCmgf-HIqeJ2Dqo-w9ao9mLUY-A0o2NIK2S1S6A5jIKQ,Krodium,https://play-lh.googleusercontent.com/a-/AOh14GhfBcCFvEhfyBC3Jyd3YIo10oIlRAyc3f2Wd_4B,Received first call after having app for a few months but it wouldn't load past a screen trying to connect the call. Unfortunately the call never went through.,4,0,1.6.4,2021-07-20 19:26:21,,
gp:AOqpTOGLBaB7lWEvgaCVnO1StO6urTffl5FdfXCcsMNSagel-2D9AVPiqi9KP3-FsPk1uDs3lPV0ZvLXQE8OG60,Holzwurm _HD,https://play-lh.googleusercontent.com/a-/AOh14GjR7UXBUkINlIYxujARTZ_I8B1vqYwW5drrXR9O8w,"Great ad. This App had the first ad in years that i was interested in watching. Im glad, i can help someone out who needs help. Hell, maybe ill need help from this app someday. What a wonderful idea and thanks to everyone helping.",5,45,1.3.16,2020-03-14 13:01:15,,
gp:AOqpTOHzUapAtqO3XajbDw9STpMuXIV-7Nudpxtnhcs8wgdKw8xYRsQLrX2iuXqh_NolRePITizVXGkLqu32nlU,kaleb pierce,https://play-lh.googleusercontent.com/a/AATXAJysWMbGjT6vctw2bbd-4Wt-JzvF5S_yQZKDi2k=mo,"This is such an amazing app, I'm just a volunteer but I think this is such an amazing and creative idea!! And it's super convenient that others are notified too so that I dont feel bad if I cant answer right away haha!",5,4,1.3.5,2019-07-06 20:11:50,,
gp:AOqpTOF8VPcuHXM-SAVlnly-UnKBCDxvLUCo90MpPGKBT8P6ExylSZuUdf34IaM4Yxbj1QXNTtSZ8RVPNMuekRg,Michael Tromp,https://play-lh.googleusercontent.com/a-/AOh14Gi7plJxbMVfQnsKtSGsmt4GMfR34usgwhrvRpnGdw,Amazing cool app that helps people all over the world. It's really impressive and cool and most important helpful to lend your eyes out to someone who just can't see. I love it.,5,3,1.3.0,2018-11-15 19:43:12,,
gp:AOqpTOHIW11WxWFqD40oOocsHtt6o_ZmnHE8wIUMtdwCFh3G-rMtwI6kS-rRXQMxWJ8-EHGGaBBV508Q9LDTT-0,Pejman Azimi,https://play-lh.googleusercontent.com/a-/AOh14GjAsJDugtVQtsr2r22ANQPYBD_dPp1PReADk7NfiA,Just used to it to help out. Something as small as figuring out which wallet card is which. It's super simple to use and takes a minute or two of your time. Well done devs!,5,2,1.3.0,2018-11-15 16:30:34,,
gp:AOqpTOF_mFPn4wz7-iDhypWj_ZkV_4vvbOVvcF3xNy3E5lTgEZUXZwjN6fe_ERck5XymXQuJ5wRlFnrS0rAozGQ,Sweet Tea & Crochet,https://play-lh.googleusercontent.com/a-/AOh14GhMPDT82gHuSBPRQMRxwv-kQu7o3wPQvAOtP6ub3Q,Having issues with connecting with the person in need. I answer the call and then it says forever trying to answer call with no success. Have had this happen several times.,3,4,1.6.4,2021-08-08 17:32:14,,
gp:AOqpTOGEksmS9EanHJswoW14P4amycFsIiRQbPBtvEhdJYiDzTfVnkBSNecKsuM7F6CpLFC1wBn4cFbsIcpSHLM,Ghulam Rasool,https://play-lh.googleusercontent.com/a-/AOh14GgbDTKPtfi-rUe-3UyPsOkeMcOdCn6q6InaNnEDgQ,"I just helped an elderly couple with registration and I never felt so alive and satisfied ever before in my life you are doing an amazing job keep it up. Just a suggestion have a multi language registration process, so I can help as many people I can",5,5,1.6.4,2021-09-07 12:54:38,,
gp:AOqpTOHFApOJrSXrOYCs6VkrB2lRvW46Tz2x3PO1YxHeGYZg8tmoP3KJEEcwz_R0ml--jfiEAC33QR75WayoAF8,Joselyn Woods,https://play-lh.googleusercontent.com/a-/AOh14GjrP5cbukqggIZdqiN8ifrbBbH_2H1T-47oTucr,I received my first call today where the lady wanted to know the makeup brand that she was holding. Just knowing that you are helping someone out is the best feeling ever! This is truly one of the best apps that anyone came up with. Amazing ❤️,5,7,1.6.2,2021-04-21 12:09:31,,
gp:AOqpTOFJhc6lREAGfqYQPouUxBswW63ZTYw_wkF1tAWWu6yJGxL4yAbIRHq7n-A4AH8dP4cAL_dKPHXw53zTsJE,Abdullah Faruque,https://play-lh.googleusercontent.com/a-/AOh14GjqVSorVQmYSAxkkkA7LAJ0V9DfpcmJGV9DK1yfxsc,I think it's a brilliant tool to help people. Such an innovative approach to be there for someone even if its simple as picking an apple for them. I have just joined however looking forward to my first help. I hope I'm available for the call. I work in health care and I know the struggle.,5,6,1.3.14,2020-01-12 03:52:32,,
gp:AOqpTOHLIp5HRhtnU57VgEz2hmIxdHzg5di5A5WrdCvR57EIfI7ASCIzOLgYK2BzG8U-MyVmIAWv6eCuGvgv7jU,Diana Younes,https://play-lh.googleusercontent.com/a-/AOh14GjdBEiOmvErs9C8CouUgA8LTtUlIyvHOU7l2l_cJ3I,Thank you developers for this amazing venture. The future looks like this! I just downloaded the app and I chose one out of the 3 languages I speak just because I think there may not be a lot of volunteers in that language. Happy new year lovely folks of light and love 🌷🌷🌷,5,1,1.3.13,2020-01-01 11:45:00,,
gp:AOqpTOH1FW022K7QkOzNx_Nq6MQEO1wMbN3g6DxochG8Q5QXxHpfcn__0bM5CJ5_UkVtMcc_cFwnxNKOTl7frkk,Manjeet Singh,https://play-lh.googleusercontent.com/a/AATXAJx_rw2krpjLLg6-VoYT5H6Qsq0J8HyTPGGnzZP9=mo,Great initiative....but my app keeps hanging after every caller I call/attend and then I have reinstall to keep it running.... please resolve.,4,0,,2022-02-13 03:01:16,,
gp:AOqpTOH0ORC7chmO_w0C9XNrawEe456BBRIZa-ogH7u0J0j8DQrGChao_udwMCnqVbGgzZ0F14njq-L2qe-KSTU,Swapnil Deopurkar,https://play-lh.googleusercontent.com/a-/AOh14GjMs0gNpDu5c8OTNz4IoHbQjJd-YvV18edS7cJMNrI,"I had the most amazing experience today. The app connects visually impaired users with people who can help with using internet, reading signs, identifying objects, etc. Someone from India called. I helped them fill out CAPTCHA to view results of a job screening exam. I read out their scores too. So cool! I was called to help because I speak Marathi.",5,77,1.4.5,2021-01-14 16:46:26,,
gp:AOqpTOGE0pdp9r2b5BqPsXEuBjkikwxAZtLwjv3i_7kfsTlcmgQ_X2NaQwg8Ok5lqh5ep6fwqiNB4bKTn8Cnn2A,Tokyo,https://play-lh.googleusercontent.com/a-/AOh14GiCdIrb-GTMgjUngxpzubX5JU_mL26RNNX0FnZh,"This app has a very good cause, one thing I would add are qualities, like if a volunteer is trained and experienced in a certain field he or she can help in that field professionally. It could also help you make friends with people who share your interests",4,163,1.3.14,2020-01-03 10:35:58,,
gp:AOqpTOEvXv5rPOKYa7f5CyloIHTwHnnpTqzS5I3I0oRWFFd0kMWpRXzYtHg93eFxLfdVf7oeVYNXji_g26NDHd0,Qamar Hussain,https://play-lh.googleusercontent.com/a-/AOh14GiUFa0-f7926b_xs3otCztAuIg5klSh0ctVkSe8rA,"Hi I am from pakistan and I am blind person. This app is very useful. Specially, the specialised help system is fine we can contact with Google and Microsoft to improve our accessibility apps. I love this app very much. You have right to get 5 stars. That's why I give you five star",5,51,1.3.13,2019-10-28 16:07:43,,
gp:AOqpTOHlvgV45sZ8SkJ5SkP8LCHVqz1bAKSqR8qX5imnToCctIpioqgVKCgm0QhEaeDHcU7vMda6k3p7ycviu-U,Kong StarBar,https://play-lh.googleusercontent.com/a-/AOh14GieK_araggTfWJ66FxiPl84GLqYON4cLmz1GFbURg,"The interface of application didn't show the call. It has only sound so the users have to go the app icon and answer the call, to late to help them.",3,1,1.6.6,2021-10-14 10:29:07,,
gp:AOqpTOFuv6l2S-_Zn8nIvnJomhUpm6IGUV6lF64OsWasHXUkPt_yO2iEFdtCK68R8CpOyTLQToHk5roe7pTitsQ,Teresa Wahl,https://play-lh.googleusercontent.com/a/AATXAJwYWeG7nqDfsDzsxNGIJ9XQll4cbDXO3wjYtPtU=mo,"I tried to open a call and the message said only iPhones and iPads were available to answer. When I looked at the app download, it said I could answer using an Android. I hope the person got their situation figured out 🤷‍♀️",3,3,1.6.6,2021-10-24 16:37:49,,
gp:AOqpTOGSkNQJQFUQdazbMeFqEDUbaNYF4zwQbOjlFCRBvuQUSJd81MT232ERMQ39Doqec6wJpwnETjqAxsKIwC4,R K,https://play-lh.googleusercontent.com/a/AATXAJwFgvCtdtYNy9J7gCQ08BicBZzR1mvYK8wIO8fJ=mo,"2 for the idea of it. I just saw the ad on FB, thought ""Awesome"". Come to check it out & seems everyone (but people putting 5 Stars - PAID LIARS) has had the same experience. Therefore, I'm not downloading. There's too much Negative outweighing the Positive. The full 5 Star GLOWING reviews I never trust. You KNOW they lyin. Besides, 1 complaint, is, NO WAY TO CONTACT ANYONE - LACK OF APP ASSISTANCE. THAT is a big hint, that, somethings up.",2,0,,2021-11-19 14:00:32,,
gp:AOqpTOEkwlHxaVTOiK5JM22HROlF927KDmfrYI6vgA-twDXaZZ-B9nA_yZqONvseQHrfvOLuDkyrPfm1NsCfqII,James Cox,https://play-lh.googleusercontent.com/a-/AOh14GgthdU3qsGWifUraov-DhbhPfpmQUaKWXII8scDUg,This app doesn't work on Android. I was able to answer a call but could not see video. Please fix the app so I can actually use it to help someone. I felt so useless.,1,2,1.6.6,2021-10-26 01:33:40,,
gp:AOqpTOG9R0zaA_hSWVU8x4XC-EAWtP4SmLqRUBS1Y774Of-ReCEiR2WQZHghmjtVVUC59l-oifB1I9bOetQO60U,Alexander Maxwell Chukwujekwu,https://play-lh.googleusercontent.com/a/AATXAJzYobVyM1H4d7fcHwxyYsIDKzdSA1K5KXNbQz1LYQ=mo,"A wonderful development, great initiative and I'm impressed by whoever came up with the idea of this app. Hope they all have a beautiful day everyday.",5,18,1.6.6,2021-11-12 11:33:33,,
gp:AOqpTOEiGJwogA9U0uiC9yk3s_DfiTLB_lZEE68yxyzN_Dmvkr5nFb2gWDZoJLG9zFbYH8Xvg4f_WDueFR9FoAU,Andrea Gail Ebuenga,https://play-lh.googleusercontent.com/a-/AOh14GhYrelVRQRpVlhla3fL8RULqNrIuFu8-w2ed0KCxw,"After few months on installing this app, I got my very first call yesterday and daang it felt so good to help people. Keep up the good work, you're helping people live better.",5,1,1.6.6,2021-10-25 17:26:18,,
gp:AOqpTOFA4Sq_OFgQOhi9lPbrl-Z0DsH47zb6Ku4pOiozErgDXe5IEUQbl0LeoHGJbwFn74Z0aTjVzxmrz3t0zRk,Nikhil Joshi,https://play-lh.googleusercontent.com/a-/AOh14Gikscw51LAYXIZFN5D57y-mvXh8x0ezvAY9dJ4NlA,"Disappointed with this, excellent concept, but each time someone calls and I try to pick up the call, the call ends abruptly showing an error has occurred",2,37,1.3.13,2019-11-01 14:00:18,,
gp:AOqpTOHHy3Vn4NgFhFWrMnBIZuofiD5YW5FDBJjx3_BDDQ08aIMtss4vqVeo2gXFtIaxrZqdSCKTlRnVX7vXRqM,Nick Stuart,https://play-lh.googleusercontent.com/a-/AOh14Gj59MAzDkGrCdCDKApsso7EPG3dTP_Z7jltafK9_Q,"I've had 3 calls total, one I had a conversation where I was able to help someone until the audio stopped working. The other two have me an error message when I answered",3,3,1.3.21,2020-09-09 17:27:31,,
gp:AOqpTOGYJLgEGUYLQTraCGvj5wX4A6zxlADQpPQewPwmwk-9RJvLaS97WuLya_ccLsOuxuQ-9oU-jNCIB0TvxWo,Aleksandar Kostadinov,https://play-lh.googleusercontent.com/a-/AOh14GiD5yGIRjLW6NVzSXEbDKE_aJXBMVBoTo9eBxFJiQ,Looks nice. Limited notification settings. I would like to also know volunteer and impared people in the language I have selected.,4,1,1.3.13,2020-02-05 21:25:34,,
gp:AOqpTOH7tJ9F8bhChzyS9VRZfDjYuzUmBpENaGNFzdN37YSkCJhhNInd3EwmPvdxvGkG6E_Xi5fVFNrDReCE29w,Vera Philip,https://play-lh.googleusercontent.com/a/AATXAJzvxkfVCZk1zZsWSsx6YWHwgiwS-BuItGM7eXEJ=mo,"Please i want to recieve my first call😔😔 So many people don't know about this app, most blind people dont, please create an advert on TV's, radio and phone games, make an awareness",3,4,1.6.9,2022-02-07 12:41:23,,
gp:AOqpTOEHZ6ldV0mRMmFJbxeHzDwBKzq8X7poK8UvTC9snNtYcxKlaZZRPx_VaVAqsGNHDh4_mCBzhqs2W9pDWnk,Shraddha Pai,https://play-lh.googleusercontent.com/a-/AOh14GgFE91pO7Pw_DzOSQqoSSIU_AI_eN1HdwUHNaTohKY,Ive got a call about 3 times of which i could pick the call 2 times. both the times the video wasn't available. it was visible for 2 sceonds at the start and rhen it goes blank. please work on it.,1,85,1.3.2,2019-03-10 04:26:02,"Hello, we apologise for the issue you are having. You are welcome to reach our tech support from info@bemyeyes.com!",2020-01-28 14:36:09
gp:AOqpTOHq9GqBm1QYtQf5BkWw8zgRMdbI-OZ1iHmRYNZ59L3af0mleMsSxOwmjiX1AMRbKE3oSrcF2-Cq6rp2568,Houyam El Kandoussi,https://play-lh.googleusercontent.com/a-/AOh14GgIdMIgjJXABMUb1nQ9Y-sI68uyzbYBXySNbrEIwg,"I got two calls, but I couldn't get my caller because the system is unstable. Always an error occurres. Maybe you can work on this issue. Otherwise it is a good idea",1,9,1.4.1,2020-10-20 16:58:06,,
gp:AOqpTOHT4BwPj8ykdbml8p8mJJafLsymGdIY8HUi2cKZs3PyaanY8V3EB27sV39F3ndDKrWqwusEza5J_Q7WWUA,Sergio Del Giudice,https://play-lh.googleusercontent.com/a-/AOh14GhB4kuKvEGLNbc-7byxg0Jughr5zCAxdLCwFHl7u9s,"This app is one of the few things on the internet, I'd go as far as to say in the world if technology, that consistently gives me joy from fulfilling a sense of purpose, but that being said I wish there were less volunteers so that I could answer more calls.",5,0,1.6.4,2021-07-09 23:19:05,,
gp:AOqpTOFgXg-FCsjZrNRTcQNCVLb7e_uXSBx5L8UpwWrxreRu9XfLpSULD2sWRR90nucWoF91Pilf6FLrBi0HImo,Mahmoud Beltagy,https://play-lh.googleusercontent.com/a-/AOh14GjkraF4rG0nfSVRLmmE_QTdG-RCtssnQ9U4EYFUvw,"the idea of the application is amazing, but I can not answer any call, the app get stuck on ""trying to answer the call"" screen please fix this issue.",4,7,1.6.4,2021-08-20 15:27:48,,
gp:AOqpTOGQG7CJmHPQ2kLifR3R68Nid2mbZBlUmgRp5cDhOPbxPIxrJap3Q0NkVwSuYxyocUNqfpAX1K13SQ1qdW0,The Logical Larynx,https://play-lh.googleusercontent.com/a-/AOh14GizozVQWD5U_HP1crPkUNZV9I5eue_fv6Z4Y9EAyg,"It's great! I've had it for the better half of a year and have only had one call, which went well! Unobtrusive, but definitely fulfilling when your it's your time to help.",5,1,1.3.1,2019-01-30 14:38:08,,
gp:AOqpTOHOQYmRuW7gGEIMgZ343QtB-cUCCBzT3iQy-D49rWDgEWCnYGAlKvMudolQKJcpVDYVrQhu4NhfjjMm8d4,Jeffrey DeRouen,https://play-lh.googleusercontent.com/a-/AOh14GgTrw3v7O-lkKFGU-sHJRD5Mlp6R4KQhZb9rFlLLQ,Its great being able to help people.,5,1,1.7.2,2022-02-05 04:30:43,,
gp:AOqpTOEvr1pH9dUSoo3ixQRReDCujw858jGAhA1whVMxzK_OAh_0lBBWv6yVefwRR_0xGnyds-7y3EmsQRq0qeM,Jose Daniel Ramos Portillo,https://play-lh.googleusercontent.com/a/AATXAJyuhNzNFlI3FvQ936DrlPxAtkLr2j0fCt5xwWqm=mo,"This is by far one of the best humanitarian apps out there, actually helpful, and should be aggressively publicized, because there's actually a lot of people who could use a helping hand, or in this case, some helping sight.",5,3,1.3.14,2020-01-29 02:46:38,,
gp:AOqpTOHzK9a-zpWtgG7s6Bt9hwJIlJ2RbaaU6GQucbCje8GrrvvjzY7fvkgwKvbuSaWtJdzhJkEcc3Te6nAOGFw,Panicking__ Pilots,https://play-lh.googleusercontent.com/a-/AOh14Gj4fmBq_Fu6O1CjKjprz-TbFSKrklI06vB5Cyvn,"I try to make an account and it just says there was an issue logging in. I've tried all my emails, downloading and deleting the app, but nothing worked.",1,4,1.3.13,2020-01-30 19:22:54,,
gp:AOqpTOF-oqIfNeTJwQuE77bsaz3CRHcL-94u9wzJKTX9UlB5uh6ZN9cIOwbTX-m8mQkiu_q-huC1zv2904cFggM,patty tinsley,https://play-lh.googleusercontent.com/a-/AOh14GjbEA9RCt-KGCV-hJFz07LGoIYO-3k90c9vt9G8nJg,"First time user working with a first time volunteer!!! Awesome experience! I shared with her medical devices such as a talking scale, a talking blood pressure monitor, and a talking blood glucose monitor; all for the visually impaired. My Occupational therapist is thrilled with my opportunity to participate in Be My Eyes app as a client. Thanks volunteers!!",5,16,1.3.16,2020-03-03 01:25:29,,
gp:AOqpTOE0m-itiVuoQGIFDe9bsCj0Q9Y6cB1ltn5pq0zDKoSnshDGw5qA4TdvgigQ30ebcb02HMz7TAKQi6eRXFM,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have finished my first call successfully, by helping someone sort products and reading the labels for them. This app is very rewarding opportunity to volunteer my vision in service of those who may have the need.",5,3,1.3.1,2018-12-07 00:33:38,,
gp:AOqpTOELoIMkcYkU_DcADfVWCQnxIZcyqDsEH2I7VDsxbOi1-72ItdPrA8wYDxZQaaYtd6yRFGpKE0no8e8ijRs,Amber Warner,https://play-lh.googleusercontent.com/a-/AOh14GhiYX4O4FeCUSgSymkBZBXGbpSHqQwibC73bAxIqQ,Within 24 hours of downloading this I received my first call. The person asked me what their thermostat was set at and what temp it currently said it was beside the setting. I was so happy I got to help. I've shared my experience on Facebook & tiktok.,5,6,1.3.13,2020-01-21 15:08:16,,
